Date,Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Crop_Yield,Soil_Quality
2017-09-04,Wheat,Clay,6.25,19.04665871960021,80.0,9.009032958022422,66,50,36,64.64237171163438,44.33333333333333
2017-09-05,Wheat,Clay,6.25,25.3874195240165,74.61258047598349,11.481352597259663,66,50,36,32.01674651593153,44.33333333333333
2017-09-06,Wheat,Loamy,6.5,21.168219116587668,78.83178088341234,8.852586269723488,77,60,45,76.83591663475838,60.66666666666666
2017-09-07,Wheat,Sandy,6.75,23.087154173870665,76.91284582612934,12.57811473638033,55,40,27,48.43868475264847,35.58333333333333
2017-09-08,Wheat,Peaty,5.5,16.901365157478907,80.0,12.393348057269945,60,45,31,38.97419741321724,22.83333333333333
2017-09-09,Wheat,Saline,8.0,23.98327278101477,76.01672721898524,2.363240520324293,71,55,40,31.299314637545464,13.916666666666666
2017-09-10,Wheat,Peaty,5.5,21.9351297614991,78.0648702385009,11.951289209337633,60,45,31,45.61933193623693,22.83333333333333
2017-09-11,Wheat,Sandy,6.75,24.56248960156637,75.43751039843363,5.090199443558583,55,40,27,31.09095825491906,35.58333333333333
2017-09-12,Wheat,Sandy,6.75,24.324445442884013,75.67555455711599,10.498482645075374,55,40,27,34.077225271816864,35.58333333333333
2017-09-13,Wheat,Saline,8.0,26.8599422163042,73.1400577836958,8.120025647206354,71,55,40,19.23955961595241,13.916666666666666
2017-09-14,Wheat,Loamy,6.5,21.75999433359848,78.24000566640152,12.0793731969688,77,60,45,82.69519283995547,60.66666666666666
2017-09-15,Wheat,Clay,6.25,28.52479519663564,71.47520480336436,7.803454683341839,66,50,36,8.428058627576137,44.33333333333333
2017-09-16,Wheat,Peaty,5.5,21.519191315543143,78.48080868445686,11.444750093211242,60,45,31,50.09426621057503,22.83333333333333
2017-09-17,Wheat,Loamy,6.5,26.783106528524964,73.21689347147503,6.284247927219747,77,60,45,32.12984387288004,60.66666666666666
2017-09-18,Wheat,Saline,8.0,22.59715381838803,77.40284618161198,10.286660883317724,71,55,40,50.81055691199906,13.916666666666666
2017-09-19,Wheat,Saline,8.0,19.693146226769347,80.0,11.991966308359208,71,55,40,55.27435178778688,13.916666666666666
2017-09-20,Wheat,Saline,8.0,25.84548385271206,74.15451614728794,9.554224089139431,71,55,40,23.11960516581928,13.916666666666666
2017-09-21,Wheat,Sandy,6.75,15.611479860007147,80.0,8.959880571407115,55,40,27,33.893151109532724,35.58333333333333
2017-09-22,Wheat,Clay,6.25,29.75454916042939,70.24545083957061,6.787678269291657,66,50,36,1.7979216442946766,44.33333333333333
2017-09-23,Wheat,Loamy,6.5,19.873245117288537,80.0,8.047927751117003,77,60,45,92.45308804191366,60.66666666666666
2017-09-24,Wheat,Loamy,6.5,28.58009741329708,71.41990258670292,4.701353167741873,77,60,45,13.036898768654313,60.66666666666666
2017-09-25,Wheat,Loamy,6.5,18.30278262109384,80.0,10.37735673457668,77,60,45,71.69975938270127,60.66666666666666
2017-09-26,Wheat,Clay,6.25,21.57300744206118,78.42699255793882,12.299417109860933,66,50,36,71.77549429699387,44.33333333333333
2017-09-27,Wheat,Loamy,6.5,28.18054027060527,71.81945972939474,11.128407995342268,77,60,45,16.189868889323193,60.66666666666666
2017-09-28,Wheat,Saline,8.0,22.604465411313424,77.39553458868657,11.552078560623771,71,55,40,40.98235958019605,13.916666666666666
2017-09-29,Wheat,Peaty,5.5,21.276506318687503,78.72349368131249,8.076473255852079,60,45,31,46.97619724389247,22.83333333333333
2017-09-30,Wheat,Clay,6.25,19.08674882068005,80.0,10.137556361664702,66,50,36,70.76056573168638,44.33333333333333
2017-10-01,Wheat,Saline,8.0,24.570390990205265,75.42960900979473,14.04339443670268,71,55,40,30.662312437052584,13.916666666666666
2017-10-02,Wheat,Sandy,6.75,20.860759174761725,79.13924082523828,17.31564638023322,55,40,27,47.274300024066605,35.58333333333333
2017-10-03,Wheat,Clay,6.25,26.13937816882149,73.8606218311785,14.308524205439356,66,50,36,31.015923858832675,44.33333333333333
2017-10-04,Wheat,Sandy,6.75,24.40258885020211,75.59741114979789,4.937509358872118,55,40,27,32.44174437146652,35.58333333333333
2017-10-05,Wheat,Clay,6.25,22.37841078828304,77.62158921171697,14.50138207953932,66,50,36,55.95741579541981,44.33333333333333
2017-10-06,Wheat,Loamy,6.5,21.647726942673582,78.35227305732641,13.484010747705495,77,60,45,70.92676312817649,60.66666666666666
2017-10-07,Wheat,Loamy,6.5,24.796582875470893,75.20341712452911,11.285664006460998,77,60,45,47.50768567281723,60.66666666666666
2017-10-08,Wheat,Peaty,5.5,24.95817386776251,75.04182613223749,10.338776343477612,60,45,31,32.42943374525194,22.83333333333333
2017-10-09,Wheat,Peaty,5.5,23.070701490426995,76.929298509573,8.487835987132929,60,45,31,37.64778367297797,22.83333333333333
2017-10-10,Wheat,Saline,8.0,19.946666585841072,80.0,13.247152277522128,71,55,40,71.84560579607435,13.916666666666666
2017-10-11,Wheat,Clay,6.25,23.95157575778503,76.04842424221496,2.0133507371963155,66,50,36,47.532489763435336,44.33333333333333
2017-10-12,Wheat,Sandy,6.75,24.007884257269904,75.99211574273009,11.76486177144803,55,40,27,29.80048839026948,35.58333333333333
2017-10-13,Wheat,Clay,6.25,22.570086386326903,77.4299136136731,12.187674294483251,66,50,36,55.13352593814218,44.33333333333333
2017-10-14,Wheat,Saline,8.0,23.760849232651346,76.23915076734866,7.193933403944496,71,55,40,35.22642366479078,13.916666666666666
2017-10-15,Wheat,Saline,8.0,15.883426167053308,80.0,17.193225819607406,71,55,40,29.91245729726085,13.916666666666666
2017-10-16,Wheat,Sandy,6.75,18.91398843574824,80.0,7.313252705118057,55,40,27,53.65157832320425,35.58333333333333
2017-10-17,Wheat,Clay,6.25,27.803231677698573,72.19676832230142,8.866615960161038,66,50,36,16.212519236734085,44.33333333333333
2017-10-18,Wheat,Loamy,6.5,22.81872179226172,77.18127820773829,5.958224568220622,77,60,45,67.64386686081265,60.66666666666666
2017-10-19,Wheat,Peaty,5.5,11.378926717184996,80.0,7.819936812921694,60,45,31,8.303346774098157,22.83333333333333
2017-10-20,Wheat,Loamy,6.5,24.00429452882137,75.99570547117862,10.431702938081292,77,60,45,54.69597135724353,60.66666666666666
2017-10-21,Wheat,Sandy,6.75,15.537599904036457,80.0,8.6398195651745,55,40,27,34.73007846340468,35.58333333333333
2017-10-22,Wheat,Loamy,6.5,26.59025400681924,73.40974599318076,5.850799444055046,77,60,45,33.541030184932346,60.66666666666666
2017-10-23,Wheat,Saline,8.0,21.01316222094432,78.98683777905569,5.520171598629101,71,55,40,52.042997128025206,13.916666666666666
2017-10-24,Wheat,Saline,8.0,22.16978469412697,77.83021530587303,14.175334418152868,71,55,40,52.4814846413764,13.916666666666666
2017-10-25,Wheat,Sandy,6.75,28.3920649507256,71.6079350492744,12.64860933252713,55,40,27,8.685382563554224,35.58333333333333
2017-10-26,Wheat,Saline,8.0,29.0610053658662,70.9389946341338,8.776982375289371,71,55,40,5.17275219190736,13.916666666666666
2017-10-27,Wheat,Peaty,5.5,28.86522373720641,71.1347762627936,6.608343893605895,60,45,31,6.921504426891402,22.83333333333333
2017-10-28,Wheat,Loamy,6.5,28.941095729362846,71.05890427063716,11.530568272399483,77,60,45,9.691431063585329,60.66666666666666
2017-10-29,Wheat,Clay,6.25,26.760891552009674,73.23910844799033,9.73623710040721,66,50,36,18.94621505812387,44.33333333333333
2017-10-30,Wheat,Clay,6.25,25.53312424971313,74.46687575028687,5.930805659716147,66,50,36,32.55207807676548,44.33333333333333
2017-10-31,Wheat,Loamy,6.5,27.00765697876181,72.99234302123818,12.893957126534474,77,60,45,25.01359986810209,60.66666666666666
2017-11-01,Wheat,Peaty,5.5,27.439089548067805,72.56091045193219,14.366691460700023,60,45,31,15.183653947760552,22.83333333333333
2017-11-02,Wheat,Clay,6.25,21.864222757272795,78.1357772427272,9.778889022309864,66,50,36,55.56739821735722,44.33333333333333
2017-11-03,Wheat,Saline,8.0,26.20240988107537,73.79759011892463,13.34660247935342,71,55,40,22.00151607020204,13.916666666666666
2017-11-04,Wheat,Clay,6.25,29.092470335230804,70.9075296647692,6.170201088215752,66,50,36,5.156577422254645,44.33333333333333
2017-11-05,Wheat,Peaty,5.5,28.09828711651376,71.90171288348624,11.328572408968157,60,45,31,10.793323060775938,22.83333333333333
2017-11-06,Wheat,Clay,6.25,27.66230592350048,72.33769407649953,11.377322780922064,66,50,36,16.53795706153769,44.33333333333333
2017-11-07,Wheat,Peaty,5.5,24.971542967227,75.028457032773,8.316473550866766,60,45,31,29.89047348596432,22.83333333333333
2017-11-08,Wheat,Clay,6.25,22.98664175435143,77.01335824564856,12.51876050012488,66,50,36,46.21508903038199,44.33333333333333
2017-11-09,Wheat,Sandy,6.75,27.49614966189515,72.50385033810485,6.141020152838755,55,40,27,13.765130483354056,35.58333333333333
2017-11-10,Wheat,Saline,8.0,26.891474626326108,73.1085253736739,8.780580476194501,71,55,40,19.981824262882213,13.916666666666666
2017-11-11,Wheat,Peaty,5.5,21.84505836430682,78.15494163569318,14.088732576087772,60,45,31,39.43283133442093,22.83333333333333
2017-11-12,Wheat,Loamy,6.5,21.76306642337025,78.23693357662974,12.286562151195234,77,60,45,72.18531703644267,60.66666666666666
2017-11-13,Wheat,Loamy,6.5,27.81846385737108,72.18153614262891,9.330615676614906,77,60,45,20.67394814204845,60.66666666666666
2017-11-14,Wheat,Loamy,6.5,29.697063027217915,70.30293697278208,15.566852671418877,77,60,45,2.949765791643164,60.66666666666666
2017-11-15,Wheat,Clay,6.25,17.676842533180608,80.0,3.591576557688038,66,50,36,51.30308997402631,44.33333333333333
2017-11-16,Wheat,Loamy,6.5,13.01401324127281,80.0,7.904291537155095,77,60,45,24.280526072305207,60.66666666666666
2017-11-17,Wheat,Clay,6.25,10.656516095181995,80.0,14.578545916166563,66,50,36,3.919401456221833,44.33333333333333
2017-11-18,Wheat,Clay,6.25,21.040524523862054,78.95947547613795,12.679391295023429,66,50,36,61.97887674645029,44.33333333333333
2017-11-19,Wheat,Saline,8.0,23.94755894087877,76.05244105912122,11.09440874093814,71,55,40,34.01866811678813,13.916666666666666
2017-11-20,Wheat,Sandy,6.75,21.23410883814292,78.76589116185708,13.09270996689658,55,40,27,54.35818995853614,35.58333333333333
2017-11-21,Wheat,Saline,8.0,26.240123856412414,73.75987614358759,17.337647439408723,71,55,40,23.772806679223496,13.916666666666666
2017-11-22,Wheat,Clay,6.25,20.56729419847414,79.43270580152586,6.861722537304785,66,50,36,70.46512010021618,44.33333333333333
2017-11-23,Wheat,Loamy,6.5,12.082218926059262,80.0,7.755051219937478,77,60,45,24.25642951822436,60.66666666666666
2017-11-24,Wheat,Sandy,6.75,17.273170229213576,80.0,10.385832383566871,55,40,27,43.21805487915748,35.58333333333333
2017-11-25,Wheat,Loamy,6.5,22.465106937240147,77.53489306275985,12.193386670243282,77,60,45,64.59106596152202,60.66666666666666
2017-11-26,Wheat,Sandy,6.75,21.72160877740133,78.27839122259867,8.808483006991667,55,40,27,49.97102873443129,35.58333333333333
2017-11-27,Wheat,Saline,8.0,12.54789547295914,80.0,11.374606718589266,71,55,40,15.524373099689871,13.916666666666666
2017-11-28,Wheat,Loamy,6.5,24.08423408954704,75.91576591045296,10.897388666722062,77,60,45,44.87573513280806,60.66666666666666
2017-11-29,Wheat,Loamy,6.5,18.28816439625769,80.0,11.08169070949932,77,60,45,86.75387861141806,60.66666666666666
2017-11-30,Wheat,Loamy,6.5,17.158024546339462,80.0,10.259420526613283,77,60,45,62.880764015454346,60.66666666666666
2017-12-01,Wheat,Saline,8.0,19.64104308271391,80.0,8.33238526426923,71,55,40,49.57499620987864,13.916666666666666
2017-12-02,Wheat,Sandy,6.75,26.83044326733168,73.16955673266833,15.981193506321707,55,40,27,16.950042980039218,35.58333333333333
2017-12-03,Wheat,Saline,8.0,14.82030222472536,80.0,14.282154131527182,71,55,40,25.346260761544823,13.916666666666666
2017-12-04,Wheat,Sandy,6.75,16.74234177608966,80.0,8.60203649503315,55,40,27,36.97894311671104,35.58333333333333
2017-12-05,Wheat,Sandy,6.75,28.30964222240818,71.69035777759183,9.07497667301486,55,40,27,8.71729756010076,35.58333333333333
2017-12-06,Wheat,Clay,6.25,17.628963527678987,80.0,11.847687963659912,66,50,36,47.83658367997535,44.33333333333333
2017-12-07,Wheat,Saline,8.0,16.649384630160426,80.0,12.172611559597671,71,55,40,35.75155375879649,13.916666666666666
2017-12-08,Wheat,Sandy,6.75,18.451877912343093,80.0,12.826681784662805,55,40,27,39.60051900746315,35.58333333333333
2017-12-09,Wheat,Saline,8.0,24.05928376032201,75.94071623967798,8.828869829938915,71,55,40,36.98537126255866,13.916666666666666
2017-12-10,Wheat,Saline,8.0,12.329880544092472,80.0,8.540507849443578,71,55,40,13.541201728238669,13.916666666666666
2017-12-11,Wheat,Loamy,6.5,19.406216606241337,80.0,6.937158258333665,77,60,45,92.03785363392136,60.66666666666666
2017-12-12,Wheat,Loamy,6.5,22.12600803149736,77.87399196850264,8.025608027078686,77,60,45,81.92642002962037,60.66666666666666
2017-12-13,Wheat,Clay,6.25,14.399408285786834,80.0,10.813123145896062,66,50,36,32.22275314486927,44.33333333333333
2017-12-14,Wheat,Saline,8.0,19.02706157704637,80.0,12.130326369393874,71,55,40,52.65568913478796,13.916666666666666
2017-12-15,Wheat,Peaty,5.5,20.568012443060454,79.43198755693955,5.967168320864648,60,45,31,40.43643241154054,22.83333333333333
2017-12-16,Wheat,Peaty,5.5,18.953823415825457,80.0,8.981216909897102,60,45,31,53.25255160019525,22.83333333333333
2017-12-17,Wheat,Loamy,6.5,20.557298965937008,79.44270103406299,11.719216874812824,77,60,45,88.06175825663775,60.66666666666666
2017-12-18,Wheat,Clay,6.25,22.961526868506297,77.0384731314937,14.887038790092124,66,50,36,45.77347836542163,44.33333333333333
2017-12-19,Wheat,Peaty,5.5,11.126880083239666,80.0,13.410909600580569,60,45,31,5.25974645053335,22.83333333333333
2017-12-20,Wheat,Peaty,5.5,21.631539175062283,78.36846082493771,14.409354261119942,60,45,31,50.78578987068381,22.83333333333333
2017-12-21,Wheat,Clay,6.25,17.821802335603238,80.0,9.048596775731632,66,50,36,64.78254804788772,44.33333333333333
2017-12-22,Wheat,Sandy,6.75,24.3226606079454,75.67733939205459,8.353943189711057,55,40,27,35.24549936839116,35.58333333333333
2017-12-23,Wheat,Sandy,6.75,18.86868312582647,80.0,6.695830246929988,55,40,27,52.4449023806427,35.58333333333333
2017-12-24,Wheat,Loamy,6.5,19.675240944075643,80.0,10.434783838429144,77,60,45,75.26957830722598,60.66666666666666
2017-12-25,Wheat,Loamy,6.5,19.83084413120117,80.0,9.19765624068306,77,60,45,76.83368211364045,60.66666666666666
2017-12-26,Wheat,Clay,6.25,19.05233244801877,80.0,12.08466809957923,66,50,36,70.59398595103708,44.33333333333333
2017-12-27,Wheat,Saline,8.0,22.610869004791617,77.38913099520838,9.593966236423675,71,55,40,39.09607765604116,13.916666666666666
2017-12-28,Wheat,Clay,6.25,28.713720655488046,71.28627934451195,9.149687781431888,66,50,36,8.151105126081777,44.33333333333333
2017-12-29,Wheat,Clay,6.25,20.06069959947819,79.9393004005218,8.673363031026181,66,50,36,73.02265181974468,44.33333333333333
2017-12-30,Wheat,Saline,8.0,11.360454696080351,80.0,6.872533168473595,71,55,40,8.562668829575248,13.916666666666666
2017-12-31,Wheat,Loamy,6.5,20.04762991233902,79.95237008766098,12.732570796795828,77,60,45,92.80543001219728,60.66666666666666
2018-01-01,Wheat,Clay,6.25,23.82200674248891,76.17799325751109,14.330448588270132,66,50,36,43.26178387561193,44.33333333333333
2018-01-02,Wheat,Sandy,6.75,21.686476054790425,78.31352394520958,7.503537064851413,55,40,27,38.92651963649265,35.58333333333333
2018-01-03,Wheat,Peaty,5.5,21.1654535410152,78.8345464589848,10.29452183261222,60,45,31,46.92998841353824,22.83333333333333
2018-01-04,Wheat,Loamy,6.5,14.178741531600444,80.0,8.170059877835412,77,60,45,32.20651022647346,60.66666666666666
2018-01-05,Wheat,Saline,8.0,13.187721717763926,80.0,5.809096224296728,71,55,40,20.716932533674026,13.916666666666666
2018-01-06,Wheat,Sandy,6.75,19.91311148620936,80.0,13.038595981662652,55,40,27,57.66663944769782,35.58333333333333
2018-01-07,Wheat,Loamy,6.5,21.94853131795217,78.05146868204783,8.057405864720247,77,60,45,66.41604692916866,60.66666666666666
2018-01-08,Wheat,Peaty,5.5,17.301320514616037,80.0,7.966069931503712,60,45,31,33.15850826715579,22.83333333333333
2018-01-09,Wheat,Sandy,6.75,17.886074291698023,80.0,8.26512498348432,55,40,27,37.10650182154176,35.58333333333333
2018-01-10,Wheat,Sandy,6.75,13.927839737502593,80.0,5.838295244167412,55,40,27,22.50962003846166,35.58333333333333
2018-01-11,Wheat,Peaty,5.5,18.399340980218746,80.0,6.473064472791773,60,45,31,44.862005706816106,22.83333333333333
2018-01-12,Wheat,Clay,6.25,17.871704848539846,80.0,10.403372852689516,66,50,36,50.800187873099134,44.33333333333333
2018-01-13,Wheat,Sandy,6.75,27.207652323272868,72.79234767672713,12.199321055996936,55,40,27,15.089802077775612,35.58333333333333
2018-01-14,Wheat,Saline,8.0,17.245510374811616,80.0,12.202433088364412,71,55,40,47.92289846141479,13.916666666666666
2018-01-15,Wheat,Clay,6.25,10.61444938078576,80.0,14.032995485975334,66,50,36,4.918575276092942,44.33333333333333
2018-01-16,Wheat,Loamy,6.5,19.09064876572176,80.0,10.777969566366371,77,60,45,88.22089128369527,60.66666666666666
2018-01-17,Wheat,Clay,6.25,14.844075654944168,80.0,6.712412866154295,66,50,36,35.108421274125114,44.33333333333333
2018-01-18,Wheat,Clay,6.25,20.21820142975127,79.78179857024872,5.7547240810748725,66,50,36,66.84865042504002,44.33333333333333
2018-01-19,Wheat,Peaty,5.5,22.364816643638854,77.63518335636115,15.73298684714348,60,45,31,42.73635253617928,22.83333333333333
2018-01-20,Wheat,Clay,6.25,22.425201436775406,77.57479856322459,9.20057699390216,66,50,36,57.80881383473779,44.33333333333333
2018-01-21,Wheat,Peaty,5.5,20.82193369828272,79.17806630171728,16.404805032835604,60,45,31,45.66104520222149,22.83333333333333
2018-01-22,Wheat,Peaty,5.5,12.2564747923721,80.0,6.50258050841011,60,45,31,10.752642617853514,22.83333333333333
2018-01-23,Wheat,Sandy,6.75,19.12324516741701,80.0,8.622482029790959,55,40,27,52.88930744222064,35.58333333333333
2018-01-24,Wheat,Clay,6.25,17.18679623960892,80.0,12.040222306107411,66,50,36,54.3848787411458,44.33333333333333
2018-01-25,Wheat,Sandy,6.75,22.99276173845536,77.00723826154464,8.69532611748689,55,40,27,39.37406944177535,35.58333333333333
2018-01-26,Wheat,Loamy,6.5,22.168575810143874,77.83142418985612,10.868064332841096,77,60,45,74.22307900734089,60.66666666666666
2018-01-27,Wheat,Sandy,6.75,19.798356702665824,80.0,7.933387678031272,55,40,27,59.37864504111715,35.58333333333333
2018-01-28,Wheat,Clay,6.25,13.048690059653204,80.0,7.391783411443044,66,50,36,22.913171284652115,44.33333333333333
2018-01-29,Wheat,Saline,8.0,16.078503062389366,80.0,11.59995257945234,71,55,40,32.38313026381052,13.916666666666666
2018-01-30,Wheat,Clay,6.25,23.198023911633967,76.80197608836603,15.619306575552327,66,50,36,49.16671632115285,44.33333333333333
2018-01-31,Wheat,Peaty,5.5,20.36212742242276,79.63787257757724,8.489758060578229,60,45,31,56.14244436854613,22.83333333333333
2018-02-01,Wheat,Clay,6.25,13.318489414015968,80.0,10.790197982978686,66,50,36,24.074383715391388,44.33333333333333
2018-02-02,Wheat,Clay,6.25,16.440841433931336,80.0,11.596336752400278,66,50,36,48.60172414739727,44.33333333333333
2018-02-03,Wheat,Sandy,6.75,21.991358393526365,78.00864160647363,6.614982663108135,55,40,27,39.82664540904665,35.58333333333333
2018-02-04,Wheat,Peaty,5.5,21.515139831224708,78.4848601687753,4.177042237911143,60,45,31,46.96923901928628,22.83333333333333
2018-02-05,Wheat,Sandy,6.75,11.609977876114051,80.0,12.067378594812164,55,40,27,10.10601457337288,35.58333333333333
2018-02-06,Wheat,Sandy,6.75,14.212848362309764,80.0,9.910047012717644,55,40,27,24.561919763482564,35.58333333333333
2018-02-07,Wheat,Saline,8.0,10.950830436180794,80.0,9.570247825779042,71,55,40,6.2004232424879095,13.916666666666666
2018-02-08,Wheat,Sandy,6.75,21.622383169921417,78.37761683007858,10.541507256789735,55,40,27,43.33731212035552,35.58333333333333
2018-02-09,Wheat,Sandy,6.75,16.824941177983952,80.0,18.004011790817223,55,40,27,39.62149237596985,35.58333333333333
2018-02-10,Wheat,Loamy,6.5,20.17987371255848,79.82012628744152,14.97278176152681,77,60,45,84.02166839458611,60.66666666666666
2018-02-11,Wheat,Saline,8.0,16.9092997884469,80.0,8.0814675548484,71,55,40,39.67389954697278,13.916666666666666
2018-02-12,Wheat,Peaty,5.5,20.23428409856773,79.76571590143226,15.65301601102714,60,45,31,49.28008475065291,22.83333333333333
2018-02-13,Wheat,Clay,6.25,23.80141946708862,76.19858053291138,6.088679004169467,66,50,36,40.915960754497256,44.33333333333333
2018-02-14,Wheat,Peaty,5.5,18.024165928710904,80.0,12.65974624505146,60,45,31,39.27283909897434,22.83333333333333
2018-02-15,Wheat,Saline,8.0,11.334983480064931,80.0,11.74752328918848,71,55,40,9.19047719722985,13.916666666666666
2018-02-16,Wheat,Peaty,5.5,16.615257446305588,80.0,7.00778972463459,60,45,31,37.48193977355661,22.83333333333333
2018-02-17,Wheat,Saline,8.0,13.645337663757248,80.0,17.664587407074727,71,55,40,23.451567638027644,13.916666666666666
2018-02-18,Wheat,Clay,6.25,10.99002007038447,80.0,6.850731212669918,66,50,36,6.790787201687454,44.33333333333333
2018-02-19,Wheat,Peaty,5.5,15.639385585442582,80.0,6.724885234436927,60,45,31,29.00001923537247,22.83333333333333
2018-02-20,Wheat,Clay,6.25,15.362961531778076,80.0,7.746075065164913,66,50,36,42.17238474158755,44.33333333333333
2018-02-21,Wheat,Clay,6.25,13.950269636881172,80.0,15.467682286623948,66,50,36,26.920138477115792,44.33333333333333
2018-02-22,Wheat,Sandy,6.75,16.40328042576437,80.0,12.94307206913112,55,40,27,34.12299750811344,35.58333333333333
2018-02-23,Wheat,Clay,6.25,19.4736080892556,80.0,10.918180144347726,66,50,36,61.46950811958053,44.33333333333333
2018-02-24,Wheat,Sandy,6.75,16.039109956698148,80.0,13.597531631606238,55,40,27,38.72095527262272,35.58333333333333
2018-02-25,Wheat,Clay,6.25,17.25290826467628,80.0,5.444096927568779,66,50,36,55.82787145911601,44.33333333333333
2018-02-26,Wheat,Loamy,6.5,18.176756403785845,80.0,13.219884971581418,77,60,45,68.91903385442707,60.66666666666666
2018-02-27,Wheat,Loamy,6.5,13.554574734342609,80.0,10.148802419241491,77,60,45,31.000377352533967,60.66666666666666
2018-02-28,Wheat,Clay,6.25,21.27341430016044,78.72658569983956,9.813232373232935,66,50,36,65.30534809804601,44.33333333333333
2018-03-01,Wheat,Sandy,6.75,22.85889010513397,77.14110989486603,17.448687983747803,55,40,27,42.77957697257711,35.58333333333333
2018-03-02,Wheat,Loamy,6.5,11.72399204053329,80.0,10.38521169709452,77,60,45,15.60247217877735,60.66666666666666
2018-03-03,Wheat,Clay,6.25,16.065574408250395,80.0,8.692830395352539,66,50,36,40.88123347740628,44.33333333333333
2018-03-04,Wheat,Loamy,6.5,12.091879652017248,80.0,18.47120178282822,77,60,45,18.52035689981632,60.66666666666666
2018-03-05,Wheat,Clay,6.25,17.528277957958956,80.0,11.36726080868026,66,50,36,53.96577778157486,44.33333333333333
2018-03-06,Wheat,Saline,8.0,14.837496184724648,80.0,8.1078885571605,71,55,40,27.18772682597584,13.916666666666666
2018-03-07,Wheat,Loamy,6.5,15.01430170821186,80.0,11.77739379050399,77,60,45,55.99084641318662,60.66666666666666
2018-03-08,Wheat,Loamy,6.5,20.265104602569785,79.73489539743022,4.707588732525486,77,60,45,91.61447094289144,60.66666666666666
2018-03-09,Wheat,Saline,8.0,17.869734198525983,80.0,8.807181159146687,71,55,40,46.91747497602293,13.916666666666666
2018-03-10,Wheat,Saline,8.0,16.33220071532856,80.0,12.94885014368792,71,55,40,39.99529910227913,13.916666666666666
2018-03-11,Wheat,Peaty,5.5,10.749633801715383,80.0,10.4726791061759,60,45,31,4.402865865130647,22.83333333333333
2018-03-12,Wheat,Peaty,5.5,17.558503539070287,80.0,2.3722600680170256,60,45,31,38.87888858724546,22.83333333333333
2018-03-13,Wheat,Sandy,6.75,13.058520394993486,80.0,7.739343867428413,55,40,27,14.610864180424256,35.58333333333333
2018-03-14,Wheat,Loamy,6.5,17.332331697721376,80.0,12.614951219576836,77,60,45,62.82656636133807,60.66666666666666
2018-03-15,Wheat,Clay,6.25,17.019506472850438,80.0,4.208486429808056,66,50,36,48.170838728122426,44.33333333333333
2018-03-16,Wheat,Peaty,5.5,13.007093614613222,80.0,12.547261706027982,60,45,31,17.722048441800776,22.83333333333333
2018-03-17,Wheat,Clay,6.25,11.226469201881129,80.0,12.800599791215882,66,50,36,9.27228784322832,44.33333333333333
2018-03-18,Wheat,Sandy,6.75,19.02530609444707,80.0,8.733162889050657,55,40,27,53.13746274546004,35.58333333333333
2018-03-19,Wheat,Saline,8.0,22.283115167784043,77.71688483221595,11.131151713845004,71,55,40,47.64374078329239,13.916666666666666
2018-03-20,Wheat,Peaty,5.5,18.981531690776,80.0,8.132051787550793,60,45,31,46.52668112223981,22.83333333333333
2018-03-21,Wheat,Clay,6.25,18.999854214896768,80.0,15.019473981987842,66,50,36,63.41395026128946,44.33333333333333
2018-03-22,Wheat,Saline,8.0,17.403314790746713,80.0,9.44583395168583,71,55,40,36.64811333958845,13.916666666666666
2018-03-23,Wheat,Saline,8.0,13.302992889429614,80.0,6.602183480499532,71,55,40,23.01228492449734,13.916666666666666
2018-03-24,Wheat,Sandy,6.75,16.561834026437857,80.0,13.08573366887234,55,40,27,34.59827964858834,35.58333333333333
2018-03-25,Wheat,Sandy,6.75,17.106808486067717,80.0,13.8524126481627,55,40,27,43.038482537745885,35.58333333333333
2018-03-26,Wheat,Saline,8.0,11.121235617271816,80.0,12.35893412078325,71,55,40,5.953086314354795,13.916666666666666
2018-03-27,Wheat,Peaty,5.5,15.8057734035981,80.0,16.038645467850195,60,45,31,31.09857857467708,22.83333333333333
2018-03-28,Wheat,Saline,8.0,11.331255431330591,80.0,4.806998758225626,71,55,40,8.518681372228029,13.916666666666666
2018-03-29,Wheat,Saline,8.0,15.076457804847683,80.0,12.042030192042343,71,55,40,34.482595150515486,13.916666666666666
2018-03-30,Wheat,Loamy,6.5,14.62713677528332,80.0,13.100750467453125,77,60,45,43.93439674131061,60.66666666666666
2018-03-31,Wheat,Saline,8.0,16.498873949037595,80.0,14.006585160847171,71,55,40,42.52929826603396,13.916666666666666
2018-04-01,Wheat,Peaty,5.5,21.30071816579587,78.69928183420413,14.559929911574102,60,45,31,47.1732356480696,22.83333333333333
2018-04-02,Wheat,Saline,8.0,12.726836671483372,80.0,13.770357757209528,71,55,40,13.275608039457303,13.916666666666666
2018-04-03,Wheat,Sandy,6.75,13.875309732758604,80.0,8.244516657228901,55,40,27,22.181221000423143,35.58333333333333
2018-04-04,Wheat,Clay,6.25,23.037545592007163,76.96245440799284,9.237199674516404,66,50,36,52.20530929160056,44.33333333333333
2018-04-05,Wheat,Peaty,5.5,14.19382514483131,80.0,12.650693602105251,60,45,31,25.14203645598669,22.83333333333333
2018-04-06,Wheat,Loamy,6.5,16.35888754360879,80.0,14.877650409070895,77,60,45,62.05186212560477,60.66666666666666
